StockCode,CurrentStock,ForecastDemand,ReorderQuantity
84876C,8,25120.237709322257,25112.237709322257
84876D,336,25120.237709322257,24784.237709322257
84877A,74,25120.237709322257,25046.237709322257
84877B,291,25120.237709322257,24829.237709322257
84877C,1,25120.237709322257,25119.237709322257
84877D,168,25120.237709322257,24952.237709322257
84879,81817,25120.237709322257,0.0
84880,1807,25120.237709322257,23313.237709322257
84881,54,25120.237709322257,25066.237709322257
84882,68,25120.237709322257,25052.237709322257
84884A,1722,25120.237709322257,23398.237709322257
84884a,56,25120.237709322257,25064.237709322257
84886,25,25120.237709322257,25095.237709322257
84891B,28,25120.237709322257,25092.237709322257
84893,34,25120.237709322257,25086.237709322257
84898F,172,25120.237709322257,24948.237709322257
84899A,1,25120.237709322257,25119.237709322257
84899E,53,25120.237709322257,25067.237709322257
84899F,121,25120.237709322257,24999.237709322257
84901,126,25120.237709322257,24994.237709322257
84902,84,25120.237709322257,25036.237709322257
84905,269,25120.237709322257,24851.237709322257
84906,74,25120.237709322257,25046.237709322257
84907,391,25120.237709322257,24729.237709322257
84908A,433,25120.237709322257,24687.237709322257
84908B,435,25120.237709322257,24685.237709322257
84909A,209,25120.237709322257,24911.237709322257
84910A,434,25120.237709322257,24686.237709322257
84912A,1169,25120.237709322257,23951.237709322257
84912B,1149,25120.237709322257,23971.237709322257
84912a,2,25120.237709322257,25118.237709322257
84913A,629,25120.237709322257,24491.237709322257
84913B,442,25120.237709322257,24678.237709322257
84914A,14,25120.237709322257,25106.237709322257
84915,241,25120.237709322257,24879.237709322257
84916,267,25120.237709322257,24853.237709322257
84917,233,25120.237709322257,24887.237709322257
84918,217,25120.237709322257,24903.237709322257
84919,291,25120.237709322257,24829.237709322257
84920,208,25120.237709322257,24912.237709322257
84921,82,25120.237709322257,25038.237709322257
84922,733,25120.237709322257,24387.237709322257
84923,248,25120.237709322257,24872.237709322257
84924A,139,25120.237709322257,24981.237709322257
84924D,1136,25120.237709322257,23984.237709322257
84924F,975,25120.237709322257,24145.237709322257
84925A,195,25120.237709322257,24925.237709322257
84925C,28,25120.237709322257,25092.237709322257
84925D,859,25120.237709322257,24261.237709322257
84925E,75,25120.237709322257,25045.237709322257
84925F,731,25120.237709322257,24389.237709322257
84926A,673,25120.237709322257,24447.237709322257
84926B,69,25120.237709322257,25051.237709322257
84926C,144,25120.237709322257,24976.237709322257
84926D,777,25120.237709322257,24343.237709322257
84926E,1108,25120.237709322257,24012.237709322257
84926F,485,25120.237709322257,24635.237709322257
84927A,227,25120.237709322257,24893.237709322257
84927C,2,25120.237709322257,25118.237709322257
84927D,955,25120.237709322257,24165.237709322257
84927E,494,25120.237709322257,24626.237709322257
84927F,336,25120.237709322257,24784.237709322257
84928,1,25120.237709322257,25119.237709322257
84929,3720,25120.237709322257,21400.237709322257
84931A,209,25120.237709322257,24911.237709322257
84931B,279,25120.237709322257,24841.237709322257
84932A,264,25120.237709322257,24856.237709322257
84932B,189,25120.237709322257,24931.237709322257
84932C,282,25120.237709322257,24838.237709322257
84932D,241,25120.237709322257,24879.237709322257
84933A,131,25120.237709322257,24989.237709322257
84933B,136,25120.237709322257,24984.237709322257
84933C,140,25120.237709322257,24980.237709322257
84934,687,25120.237709322257,24433.237709322257
84937,2546,25120.237709322257,22574.237709322257
84940,10,25120.237709322257,25110.237709322257
84942,3,25120.237709322257,25117.237709322257
84944,1893,25120.237709322257,23227.237709322257
84945,22664,25120.237709322257,2456.2377093222567
84946,38064,25120.237709322257,0.0
84947,16223,25120.237709322257,8897.237709322257
84948,279,25120.237709322257,24841.237709322257
84949,12286,25120.237709322257,12834.237709322257
84950,8027,25120.237709322257,17093.237709322257
84951A,624,25120.237709322257,24496.237709322257
84951B,565,25120.237709322257,24555.237709322257
84951b,10,25120.237709322257,25110.237709322257
84952A,167,25120.237709322257,24953.237709322257
84952B,427,25120.237709322257,24693.237709322257
84952C,451,25120.237709322257,24669.237709322257
84962,3,25120.237709322257,25117.237709322257
84963A,27,25120.237709322257,25093.237709322257
84963B,18,25120.237709322257,25102.237709322257
84964A,12,25120.237709322257,25108.237709322257
84964B,17,25120.237709322257,25103.237709322257
84965A,20,25120.237709322257,25100.237709322257
84965B,27,25120.237709322257,25093.237709322257
84966A,13,25120.237709322257,25107.237709322257
84966B,33,25120.237709322257,25087.237709322257
84966C,39,25120.237709322257,25081.237709322257
84967A,3,25120.237709322257,25117.237709322257
84967B,24,25120.237709322257,25096.237709322257
84967C,9,25120.237709322257,25111.237709322257
84968A,533,25120.237709322257,24587.237709322257
84968B,434,25120.237709322257,24686.237709322257
84968C,644,25120.237709322257,24476.237709322257
84968D,954,25120.237709322257,24166.237709322257
84968E,389,25120.237709322257,24731.237709322257
84968F,301,25120.237709322257,24819.237709322257
84968a,7,25120.237709322257,25113.237709322257
84968b,2,25120.237709322257,25118.237709322257
84968d,4,25120.237709322257,25116.237709322257
84968e,17,25120.237709322257,25103.237709322257
84968f,2,25120.237709322257,25118.237709322257
84969,1001,25120.237709322257,24119.237709322257
84970L,17637,25120.237709322257,7483.237709322257
84970S,26844,25120.237709322257,0.0
84970l,247,25120.237709322257,24873.237709322257
84970s,387,25120.237709322257,24733.237709322257
84971L,591,25120.237709322257,24529.237709322257
84971S,6636,25120.237709322257,18484.237709322257
84971l,2,25120.237709322257,25118.237709322257
84971s,6,25120.237709322257,25114.237709322257
84972L,238,25120.237709322257,24882.237709322257
84974,92,25120.237709322257,25028.237709322257
84975,2205,25120.237709322257,22915.237709322257
84976,675,25120.237709322257,24445.237709322257
84977,307,25120.237709322257,24813.237709322257
84978,21903,25120.237709322257,3217.2377093222567
84984A,266,25120.237709322257,24854.237709322257
84984B,393,25120.237709322257,24727.237709322257
84984C,232,25120.237709322257,24888.237709322257
84984D,159,25120.237709322257,24961.237709322257
84985A,655,25120.237709322257,24465.237709322257
84985B,128,25120.237709322257,24992.237709322257
84985a,10,25120.237709322257,25110.237709322257
84985b,1,25120.237709322257,25119.237709322257
84986A,11,25120.237709322257,25109.237709322257
84986B,502,25120.237709322257,24618.237709322257
84986b,6,25120.237709322257,25114.237709322257
84987,8154,25120.237709322257,16966.237709322257
84988,11404,25120.237709322257,13716.237709322257
84989A,2124,25120.237709322257,22996.237709322257
84989B,1010,25120.237709322257,24110.237709322257
84989a,75,25120.237709322257,25045.237709322257
84989b,10,25120.237709322257,25110.237709322257
84990,4760,25120.237709322257,20360.237709322257
84991,54716,25120.237709322257,0.0
84992,35438,25120.237709322257,0.0
84993A,1498,25120.237709322257,23622.237709322257
84993B,565,25120.237709322257,24555.237709322257
84993a,51,25120.237709322257,25069.237709322257
84993b,20,25120.237709322257,25100.237709322257
84997A,5266,25120.237709322257,19854.237709322257
84997B,9388,25120.237709322257,15732.237709322257
84997C,8865,25120.237709322257,16255.237709322257
84997D,10761,25120.237709322257,14359.237709322257
84997a,178,25120.237709322257,24942.237709322257
84997b,539,25120.237709322257,24581.237709322257
84997c,356,25120.237709322257,24764.237709322257
84997d,390,25120.237709322257,24730.237709322257
85006,3049,25120.237709322257,22071.237709322257
85007,143,25120.237709322257,24977.237709322257
85008,275,25120.237709322257,24845.237709322257
85014A,4665,25120.237709322257,20455.237709322257
85014B,6202,25120.237709322257,18918.237709322257
85014C,550,25120.237709322257,24570.237709322257
85014D,1920,25120.237709322257,23200.237709322257
85014a,37,25120.237709322257,25083.237709322257
85014b,45,25120.237709322257,25075.237709322257
85015,2925,25120.237709322257,22195.237709322257
85016,1693,25120.237709322257,23427.237709322257
85017A,1167,25120.237709322257,23953.237709322257
85017B,2262,25120.237709322257,22858.237709322257
85017C,1111,25120.237709322257,24009.237709322257
85018A,15,25120.237709322257,25105.237709322257
85018B,15,25120.237709322257,25105.237709322257
85018C,48,25120.237709322257,25072.237709322257
85018D,799,25120.237709322257,24321.237709322257
85019A,651,25120.237709322257,24469.237709322257
85019B,733,25120.237709322257,24387.237709322257
85019C,426,25120.237709322257,24694.237709322257
85020,251,25120.237709322257,24869.237709322257
85023A,26,25120.237709322257,25094.237709322257
85023B,293,25120.237709322257,24827.237709322257
85023C,23,25120.237709322257,25097.237709322257
85024A,1,25120.237709322257,25119.237709322257
85024B,794,25120.237709322257,24326.237709322257
85024C,100,25120.237709322257,25020.237709322257
85025A,5,25120.237709322257,25115.237709322257
85025B,575,25120.237709322257,24545.237709322257
85025C,873,25120.237709322257,24247.237709322257
85026B,410,25120.237709322257,24710.237709322257
85027L,199,25120.237709322257,24921.237709322257
85028L,286,25120.237709322257,24834.237709322257
85028S,459,25120.237709322257,24661.237709322257
85030,213,25120.237709322257,24907.237709322257
85031A,477,25120.237709322257,24643.237709322257
85031B,501,25120.237709322257,24619.237709322257
85031C,486,25120.237709322257,24634.237709322257
85032A,1448,25120.237709322257,23672.237709322257
85032B,994,25120.237709322257,24126.237709322257
85032C,894,25120.237709322257,24226.237709322257
85032D,1364,25120.237709322257,23756.237709322257
85033G,236,25120.237709322257,24884.237709322257
85033S,261,25120.237709322257,24859.237709322257
85034A,883,25120.237709322257,24237.237709322257
85034B,1195,25120.237709322257,23925.237709322257
85034C,1325,25120.237709322257,23795.237709322257
85034a,3,25120.237709322257,25117.237709322257
85034b,1,25120.237709322257,25119.237709322257
85035A,663,25120.237709322257,24457.237709322257
85035B,999,25120.237709322257,24121.237709322257
85035C,1380,25120.237709322257,23740.237709322257
85035a,4,25120.237709322257,25116.237709322257
85035b,6,25120.237709322257,25114.237709322257
85035c,3,25120.237709322257,25117.237709322257
85036A,638,25120.237709322257,24482.237709322257
85036B,612,25120.237709322257,24508.237709322257
85036C,898,25120.237709322257,24222.237709322257
85036a,2,25120.237709322257,25118.237709322257
85036b,3,25120.237709322257,25117.237709322257
85038,2905,25120.237709322257,22215.237709322257
85039A,1466,25120.237709322257,23654.237709322257
85039B,1666,25120.237709322257,23454.237709322257
85039C,546,25120.237709322257,24574.237709322257
85039a,67,25120.237709322257,25053.237709322257
85039b,4,25120.237709322257,25116.237709322257
85040A,2090,25120.237709322257,23030.237709322257
85040B,2683,25120.237709322257,22437.237709322257
85040a,51,25120.237709322257,25069.237709322257
85040b,7,25120.237709322257,25113.237709322257
85041,1870,25120.237709322257,23250.237709322257
85042,2696,25120.237709322257,22424.237709322257
85043,2,25120.237709322257,25118.237709322257
85044,154,25120.237709322257,24966.237709322257
85045,498,25120.237709322257,24622.237709322257
85047,1058,25120.237709322257,24062.237709322257
85048,2755,25120.237709322257,22365.237709322257
85049A,6337,25120.237709322257,18783.237709322257
85049B,2141,25120.237709322257,22979.237709322257
85049C,3038,25120.237709322257,22082.237709322257
85049D,2380,25120.237709322257,22740.237709322257
85049E,6524,25120.237709322257,18596.237709322257
85049F,2140,25120.237709322257,22980.237709322257
85049G,3902,25120.237709322257,21218.237709322257
85049H,2076,25120.237709322257,23044.237709322257
85049a,499,25120.237709322257,24621.237709322257
85049b,4,25120.237709322257,25116.237709322257
85049c,1,25120.237709322257,25119.237709322257
85049d,2,25120.237709322257,25118.237709322257
85049e,298,25120.237709322257,24822.237709322257
85049g,115,25120.237709322257,25005.237709322257
85050,96,25120.237709322257,25024.237709322257
85053,2051,25120.237709322257,23069.237709322257
85054,950,25120.237709322257,24170.237709322257
85055,371,25120.237709322257,24749.237709322257
85059,702,25120.237709322257,24418.237709322257
85060,1448,25120.237709322257,23672.237709322257
85061W,6440,25120.237709322257,18680.237709322257
85062,4049,25120.237709322257,21071.237709322257
85063,310,25120.237709322257,24810.237709322257
85064,1792,25120.237709322257,23328.237709322257
85065,657,25120.237709322257,24463.237709322257
85066,3152,25120.237709322257,21968.237709322257
85067,504,25120.237709322257,24616.237709322257
85068,961,25120.237709322257,24159.237709322257
85069,3,25120.237709322257,25117.237709322257
85070,6,25120.237709322257,25114.237709322257
85071A,1914,25120.237709322257,23206.237709322257
85071B,2448,25120.237709322257,22672.237709322257
85071C,1291,25120.237709322257,23829.237709322257
85071D,890,25120.237709322257,24230.237709322257
85072,120,25120.237709322257,25000.237709322257
85077,1,25120.237709322257,25119.237709322257
85078,4584,25120.237709322257,20536.237709322257
85079,24,25120.237709322257,25096.237709322257
85080,120,25120.237709322257,25000.237709322257
85081,107,25120.237709322257,25013.237709322257
85083,12,25120.237709322257,25108.237709322257
85084,709,25120.237709322257,24411.237709322257
85086A,593,25120.237709322257,24527.237709322257
85087,421,25120.237709322257,24699.237709322257
85088,347,25120.237709322257,24773.237709322257
85089,104,25120.237709322257,25016.237709322257
85090,106,25120.237709322257,25014.237709322257
85091,343,25120.237709322257,24777.237709322257
85092,391,25120.237709322257,24729.237709322257
85093,1363,25120.237709322257,23757.237709322257
85094,763,25120.237709322257,24357.237709322257
85095,175,25120.237709322257,24945.237709322257
85096,215,25120.237709322257,24905.237709322257
85097B,124,25120.237709322257,24996.237709322257
85098A,1,25120.237709322257,25119.237709322257
85098B,366,25120.237709322257,24754.237709322257
85099B,98356,25120.237709322257,0.0
85099C,31249,25120.237709322257,0.0
85099F,37228,25120.237709322257,0.0
85099b,419,25120.237709322257,24701.237709322257
85099c,17,25120.237709322257,25103.237709322257
85099f,213,25120.237709322257,24907.237709322257
85103,319,25120.237709322257,24801.237709322257
85104,359,25120.237709322257,24761.237709322257
85106,1228,25120.237709322257,23892.237709322257
85107,1670,25120.237709322257,23450.237709322257
85109,4211,25120.237709322257,20909.237709322257
85110,11520,25120.237709322257,13600.237709322257
85111,2931,25120.237709322257,22189.237709322257
85112,466,25120.237709322257,24654.237709322257
85113,289,25120.237709322257,24831.237709322257
85114A,1410,25120.237709322257,23710.237709322257
85114B,2076,25120.237709322257,23044.237709322257
85114C,1281,25120.237709322257,23839.237709322257
85114a,56,25120.237709322257,25064.237709322257
85114b,56,25120.237709322257,25064.237709322257
85114c,188,25120.237709322257,24932.237709322257
85115B,6,25120.237709322257,25114.237709322257
85116,2040,25120.237709322257,23080.237709322257
85117,351,25120.237709322257,24769.237709322257
85118,2132,25120.237709322257,22988.237709322257
85119,414,25120.237709322257,24706.237709322257
85121B,95,25120.237709322257,25025.237709322257
85121C,98,25120.237709322257,25022.237709322257
85123A,100152,25120.237709322257,0.0
85123a,597,25120.237709322257,24523.237709322257
85123b,1,25120.237709322257,25119.237709322257
85124A,379,25120.237709322257,24741.237709322257
85124B,366,25120.237709322257,24754.237709322257
85124C,449,25120.237709322257,24671.237709322257
85124a,10,25120.237709322257,25110.237709322257
85124b,2,25120.237709322257,25118.237709322257
85124c,3,25120.237709322257,25117.237709322257
85125,320,25120.237709322257,24800.237709322257
85126,157,25120.237709322257,24963.237709322257
85127,298,25120.237709322257,24822.237709322257
85128,167,25120.237709322257,24953.237709322257
85129A,449,25120.237709322257,24671.237709322257
85129B,254,25120.237709322257,24866.237709322257
85129C,420,25120.237709322257,24700.237709322257
85129D,800,25120.237709322257,24320.237709322257
85130A,737,25120.237709322257,24383.237709322257
85130B,912,25120.237709322257,24208.237709322257
85130C,684,25120.237709322257,24436.237709322257
85130D,795,25120.237709322257,24325.237709322257
85131A,2083,25120.237709322257,23037.237709322257
85131B,980,25120.237709322257,24140.237709322257
85131C,447,25120.237709322257,24673.237709322257
85131D,1466,25120.237709322257,23654.237709322257
85132A,1365,25120.237709322257,23755.237709322257
85132B,922,25120.237709322257,24198.237709322257
85132C,2069,25120.237709322257,23051.237709322257
85132a,12,25120.237709322257,25108.237709322257
85132b,10,25120.237709322257,25110.237709322257
85132c,4,25120.237709322257,25116.237709322257
85135A,112,25120.237709322257,25008.237709322257
85135B,232,25120.237709322257,24888.237709322257
85135C,215,25120.237709322257,24905.237709322257
85136A,156,25120.237709322257,24964.237709322257
85136B,59,25120.237709322257,25061.237709322257
85136C,190,25120.237709322257,24930.237709322257
85141,194,25120.237709322257,24926.237709322257
85142,61,25120.237709322257,25059.237709322257
85144,291,25120.237709322257,24829.237709322257
85145,101,25120.237709322257,25019.237709322257
85146,126,25120.237709322257,24994.237709322257
85147,61,25120.237709322257,25059.237709322257
85150,8638,25120.237709322257,16482.237709322257
85151,56,25120.237709322257,25064.237709322257
85152,16647,25120.237709322257,8473.237709322257
85157,1,25120.237709322257,25119.237709322257
85159A,494,25120.237709322257,24626.237709322257
85159B,659,25120.237709322257,24461.237709322257
85159b,1,25120.237709322257,25119.237709322257
85160A,9055,25120.237709322257,16065.237709322257
85160B,6314,25120.237709322257,18806.237709322257
85160a,8,25120.237709322257,25112.237709322257
85160b,1,25120.237709322257,25119.237709322257
85161,51,25120.237709322257,25069.237709322257
85162A,607,25120.237709322257,24513.237709322257
85162B,1002,25120.237709322257,24118.237709322257
85162C,904,25120.237709322257,24216.237709322257
85163A,104,25120.237709322257,25016.237709322257
85163B,115,25120.237709322257,25005.237709322257
85164B,140,25120.237709322257,24980.237709322257
85164b,1,25120.237709322257,25119.237709322257
85165,90,25120.237709322257,25030.237709322257
85166A,78,25120.237709322257,25042.237709322257
85166B,510,25120.237709322257,24610.237709322257
85167A,178,25120.237709322257,24942.237709322257
85167B,727,25120.237709322257,24393.237709322257
85168A,22,25120.237709322257,25098.237709322257
85168B,73,25120.237709322257,25047.237709322257
85169A,1284,25120.237709322257,23836.237709322257
85169B,483,25120.237709322257,24637.237709322257
85169C,506,25120.237709322257,24614.237709322257
85169D,522,25120.237709322257,24598.237709322257
85170A,851,25120.237709322257,24269.237709322257
85170B,293,25120.237709322257,24827.237709322257
85170C,549,25120.237709322257,24571.237709322257
85170D,727,25120.237709322257,24393.237709322257
85171,1,25120.237709322257,25119.237709322257
85172,4479,25120.237709322257,20641.237709322257
85173,1021,25120.237709322257,24099.237709322257
85174,1534,25120.237709322257,23586.237709322257
85175,15942,25120.237709322257,9178.237709322257
85176,2776,25120.237709322257,22344.237709322257
85177,1838,25120.237709322257,23282.237709322257
85178,5628,25120.237709322257,19492.237709322257
85179A,222,25120.237709322257,24898.237709322257
85179B,247,25120.237709322257,24873.237709322257
85179C,116,25120.237709322257,25004.237709322257
85179a,2,25120.237709322257,25118.237709322257
85180A,629,25120.237709322257,24491.237709322257
85180B,365,25120.237709322257,24755.237709322257
85183A,1512,25120.237709322257,23608.237709322257
85183B,1775,25120.237709322257,23345.237709322257
85184A,1,25120.237709322257,25119.237709322257
85184B,14,25120.237709322257,25106.237709322257
85184C,2296,25120.237709322257,22824.237709322257
85184D,8313,25120.237709322257,16807.237709322257
85184c,6,25120.237709322257,25114.237709322257
85184d,1,25120.237709322257,25119.237709322257
85185B,858,25120.237709322257,24262.237709322257
85185C,73,25120.237709322257,25047.237709322257
85185D,201,25120.237709322257,24919.237709322257
85185E,4,25120.237709322257,25116.237709322257
85185F,88,25120.237709322257,25032.237709322257
85186A,1548,25120.237709322257,23572.237709322257
85186B,14,25120.237709322257,25106.237709322257
85186C,1400,25120.237709322257,23720.237709322257
85187,481,25120.237709322257,24639.237709322257
85188A,945,25120.237709322257,24175.237709322257
85188B,749,25120.237709322257,24371.237709322257
85189,1196,25120.237709322257,23924.237709322257
85190,140,25120.237709322257,24980.237709322257
85192S,3,25120.237709322257,25117.237709322257
85194L,1820,25120.237709322257,23300.237709322257
85194S,1760,25120.237709322257,23360.237709322257
85195,245,25120.237709322257,24875.237709322257
85196,1575,25120.237709322257,23545.237709322257
85197,1702,25120.237709322257,23418.237709322257
85198,3871,25120.237709322257,21249.237709322257
85199L,3545,25120.237709322257,21575.237709322257
85199S,6156,25120.237709322257,18964.237709322257
85200,1053,25120.237709322257,24067.237709322257
85202,1225,25120.237709322257,23895.237709322257
85203,1469,25120.237709322257,23651.237709322257
85204,2360,25120.237709322257,22760.237709322257
85205A,66,25120.237709322257,25054.237709322257
85205B,241,25120.237709322257,24879.237709322257
85206A,2362,25120.237709322257,22758.237709322257
85206B,1563,25120.237709322257,23557.237709322257
85208,429,25120.237709322257,24691.237709322257
85211,310,25120.237709322257,24810.237709322257
85212,2872,25120.237709322257,22248.237709322257
85213,1493,25120.237709322257,23627.237709322257
85214,699,25120.237709322257,24421.237709322257
85215,1090,25120.237709322257,24030.237709322257
85216,2947,25120.237709322257,22173.237709322257
85217,2890,25120.237709322257,22230.237709322257
85218,1992,25120.237709322257,23128.237709322257
85220,12236,25120.237709322257,12884.237709322257
85221,3558,25120.237709322257,21562.237709322257
85222,1408,25120.237709322257,23712.237709322257
85224,2019,25120.237709322257,23101.237709322257
85225,19,25120.237709322257,25101.237709322257
85226A,1719,25120.237709322257,23401.237709322257
85226C,1007,25120.237709322257,24113.237709322257
85227,3553,25120.237709322257,21567.237709322257
85230A,1992,25120.237709322257,23128.237709322257
85230B,2216,25120.237709322257,22904.237709322257
85230C,48,25120.237709322257,25072.237709322257
85230D,48,25120.237709322257,25072.237709322257
85230E,2445,25120.237709322257,22675.237709322257
85230F,2970,25120.237709322257,22150.237709322257
85230G,1728,25120.237709322257,23392.237709322257
85231B,2156,25120.237709322257,22964.237709322257
85231D,5,25120.237709322257,25115.237709322257
85231E,839,25120.237709322257,24281.237709322257
85231G,1497,25120.237709322257,23623.237709322257
85231L,1079,25120.237709322257,24041.237709322257
85231b,4,25120.237709322257,25116.237709322257
85231e,1,25120.237709322257,25119.237709322257
85231g,6,25120.237709322257,25114.237709322257
85232A,376,25120.237709322257,24744.237709322257
85232B,3163,25120.237709322257,21957.237709322257
85232C,3,25120.237709322257,25117.237709322257
85232D,868,25120.237709322257,24252.237709322257
85232a,2,25120.237709322257,25118.237709322257
85232b,25,25120.237709322257,25095.237709322257
85232d,1,25120.237709322257,25119.237709322257
90000A,33,25120.237709322257,25087.237709322257
90000B,30,25120.237709322257,25090.237709322257
90000C,3,25120.237709322257,25117.237709322257
90000D,54,25120.237709322257,25066.237709322257
90001A,11,25120.237709322257,25109.237709322257
90001B,13,25120.237709322257,25107.237709322257
90001C,12,25120.237709322257,25108.237709322257
90001D,21,25120.237709322257,25099.237709322257
90002A,78,25120.237709322257,25042.237709322257
90002B,22,25120.237709322257,25098.237709322257
90002C,37,25120.237709322257,25083.237709322257
90002D,128,25120.237709322257,24992.237709322257
90002E,19,25120.237709322257,25101.237709322257
90003B,45,25120.237709322257,25075.237709322257
90003C,53,25120.237709322257,25067.237709322257
90003D,60,25120.237709322257,25060.237709322257
90003E,35,25120.237709322257,25085.237709322257
90004A,3,25120.237709322257,25117.237709322257
90005A,111,25120.237709322257,25009.237709322257
90010A,75,25120.237709322257,25045.237709322257
90010B,65,25120.237709322257,25055.237709322257
90010E,60,25120.237709322257,25060.237709322257
90011A,15,25120.237709322257,25105.237709322257
90011B,20,25120.237709322257,25100.237709322257
90011C,16,25120.237709322257,25104.237709322257
90011D,5,25120.237709322257,25115.237709322257
90011E,8,25120.237709322257,25112.237709322257
90012A,13,25120.237709322257,25107.237709322257
90012B,17,25120.237709322257,25103.237709322257
90013A,118,25120.237709322257,25002.237709322257
90013B,108,25120.237709322257,25012.237709322257
90013C,92,25120.237709322257,25028.237709322257
90013D,46,25120.237709322257,25074.237709322257
90013E,2,25120.237709322257,25118.237709322257
90014A,55,25120.237709322257,25065.237709322257
90014B,36,25120.237709322257,25084.237709322257
90014C,29,25120.237709322257,25091.237709322257
90016A,29,25120.237709322257,25091.237709322257
90016B,37,25120.237709322257,25083.237709322257
90016C,17,25120.237709322257,25103.237709322257
90018A,79,25120.237709322257,25041.237709322257
90018B,41,25120.237709322257,25079.237709322257
90018C,28,25120.237709322257,25092.237709322257
90019A,70,25120.237709322257,25050.237709322257
90019B,33,25120.237709322257,25087.237709322257
90019C,42,25120.237709322257,25078.237709322257
90020,6,25120.237709322257,25114.237709322257
90021,5,25120.237709322257,25115.237709322257
90022,42,25120.237709322257,25078.237709322257
90023,32,25120.237709322257,25088.237709322257
90024A,5,25120.237709322257,25115.237709322257
90024B,26,25120.237709322257,25094.237709322257
90024C,12,25120.237709322257,25108.237709322257
90024D,15,25120.237709322257,25105.237709322257
90024E,16,25120.237709322257,25104.237709322257
90024F,8,25120.237709322257,25112.237709322257
90025A,2,25120.237709322257,25118.237709322257
90025B,3,25120.237709322257,25117.237709322257
90025C,213,25120.237709322257,24907.237709322257
90025D,5,25120.237709322257,25115.237709322257
90025E,7,25120.237709322257,25113.237709322257
90025F,8,25120.237709322257,25112.237709322257
90026A,11,25120.237709322257,25109.237709322257
90026B,8,25120.237709322257,25112.237709322257
90026C,8,25120.237709322257,25112.237709322257
90026D,10,25120.237709322257,25110.237709322257
90027A,10,25120.237709322257,25110.237709322257
90027B,13,25120.237709322257,25107.237709322257
90027C,14,25120.237709322257,25106.237709322257
90027D,23,25120.237709322257,25097.237709322257
90028,32,25120.237709322257,25088.237709322257
90029,23,25120.237709322257,25097.237709322257
90030A,79,25120.237709322257,25041.237709322257
90030B,140,25120.237709322257,24980.237709322257
90030C,88,25120.237709322257,25032.237709322257
90031,52,25120.237709322257,25068.237709322257
90032,48,25120.237709322257,25072.237709322257
90033,23,25120.237709322257,25097.237709322257
90034,6,25120.237709322257,25114.237709322257
90035A,24,25120.237709322257,25096.237709322257
90035B,44,25120.237709322257,25076.237709322257
90035C,28,25120.237709322257,25092.237709322257
90036A,27,25120.237709322257,25093.237709322257
90036B,26,25120.237709322257,25094.237709322257
90036C,31,25120.237709322257,25089.237709322257
90036D,39,25120.237709322257,25081.237709322257
90036E,45,25120.237709322257,25075.237709322257
90036F,26,25120.237709322257,25094.237709322257
90037A,26,25120.237709322257,25094.237709322257
90037B,28,25120.237709322257,25092.237709322257
90037C,27,25120.237709322257,25093.237709322257
90037D,14,25120.237709322257,25106.237709322257
90038A,36,25120.237709322257,25084.237709322257
90038B,21,25120.237709322257,25099.237709322257
90038C,19,25120.237709322257,25101.237709322257
90039A,10,25120.237709322257,25110.237709322257
90039B,22,25120.237709322257,25098.237709322257
90039C,24,25120.237709322257,25096.237709322257
90039D,44,25120.237709322257,25076.237709322257
90040A,53,25120.237709322257,25067.237709322257
90040B,73,25120.237709322257,25047.237709322257
90040C,42,25120.237709322257,25078.237709322257
90040D,42,25120.237709322257,25078.237709322257
90041,7,25120.237709322257,25113.237709322257
90042A,63,25120.237709322257,25057.237709322257
90042B,19,25120.237709322257,25101.237709322257
90042C,139,25120.237709322257,24981.237709322257
90043,10,25120.237709322257,25110.237709322257
90046,13,25120.237709322257,25107.237709322257
90048,31,25120.237709322257,25089.237709322257
90049,20,25120.237709322257,25100.237709322257
90050,11,25120.237709322257,25109.237709322257
90051,17,25120.237709322257,25103.237709322257
90052,7,25120.237709322257,25113.237709322257
90053,11,25120.237709322257,25109.237709322257
90054,19,25120.237709322257,25101.237709322257
90055,10,25120.237709322257,25110.237709322257
90056,20,25120.237709322257,25100.237709322257
90057,1804,25120.237709322257,23316.237709322257
90058A,576,25120.237709322257,24544.237709322257
90058B,1118,25120.237709322257,24002.237709322257
90059A,96,25120.237709322257,25024.237709322257
90059B,31,25120.237709322257,25089.237709322257
90059C,42,25120.237709322257,25078.237709322257
90059D,65,25120.237709322257,25055.237709322257
90059E,57,25120.237709322257,25063.237709322257
90059F,48,25120.237709322257,25072.237709322257
90060B,7,25120.237709322257,25113.237709322257
90060C,8,25120.237709322257,25112.237709322257
90060D,85,25120.237709322257,25035.237709322257
90060F,30,25120.237709322257,25090.237709322257
90062,208,25120.237709322257,24912.237709322257
90063A,21,25120.237709322257,25099.237709322257
90063B,20,25120.237709322257,25100.237709322257
90064A,20,25120.237709322257,25100.237709322257
90064B,21,25120.237709322257,25099.237709322257
90065A,28,25120.237709322257,25092.237709322257
90065B,24,25120.237709322257,25096.237709322257
90066A,5,25120.237709322257,25115.237709322257
90067A,33,25120.237709322257,25087.237709322257
90067B,16,25120.237709322257,25104.237709322257
90068,2,25120.237709322257,25118.237709322257
90069,11,25120.237709322257,25109.237709322257
90070,63,25120.237709322257,25057.237709322257
90071,92,25120.237709322257,25028.237709322257
90072,44,25120.237709322257,25076.237709322257
90073,52,25120.237709322257,25068.237709322257
